event_id,title,location,category,plant_step,description
event_147,Atelier Ateliers Végétaux - Étape Plantation à Sfax,Sfax,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_148,Atelier Ateliers Végétaux - Étape Croissance à Monastir,Monastir,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_149,Atelier Conférences Écologiques - Étape Entretien à Bizerte,Bizerte,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_150,Atelier Jardinage Urbain - Étape Entretien à Monastir,Monastir,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_151,Atelier Conférences Écologiques - Étape Plantation à Sousse,Sousse,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_152,Atelier Événements Communautaires - Étape Plantation à Monastir,Monastir,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_153,Atelier Jardinage Urbain - Étape Germination à Monastir,Monastir,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_154,Atelier Jardinage Urbain - Étape Croissance à Bizerte,Bizerte,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_155,Atelier Biodiversité - Étape Croissance à Sousse,Sousse,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_156,Atelier Jardinage Urbain - Étape Germination à Ariana,Ariana,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_157,Atelier Événements Communautaires - Étape Plantation à Kairouan,Kairouan,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_158,Atelier Ateliers Végétaux - Étape Germination à Sousse,Sousse,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_159,Atelier Conférences Écologiques - Étape Entretien à Sfax,Sfax,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_160,Atelier Ateliers Végétaux - Étape Germination à Gabes,Gabes,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_161,Atelier Ateliers Végétaux - Étape Plantation à Sousse,Sousse,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_162,Atelier Ateliers Végétaux - Étape Plantation à Ariana,Ariana,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_163,Atelier Conférences Écologiques - Étape Croissance à Tunis,Tunis,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_164,Atelier Événements Communautaires - Étape Croissance à Monastir,Monastir,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_165,Atelier Biodiversité - Étape Germination à Sousse,Sousse,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_166,Atelier Événements Communautaires - Étape Récolte à Tunis,Tunis,Événements Communautaires,Récolte,"Événement sur la événements communautaires, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_167,Atelier Événements Communautaires - Étape Récolte à Gabes,Gabes,Événements Communautaires,Récolte,"Événement sur la événements communautaires, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_168,Atelier Événements Communautaires - Étape Plantation à Bizerte,Bizerte,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_169,Atelier Jardinage Urbain - Étape Plantation à Tunis,Tunis,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_170,Atelier Jardinage Urbain - Étape Entretien à Tunis,Tunis,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_171,Atelier Conférences Écologiques - Étape Récolte à Kairouan,Kairouan,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_172,Atelier Ateliers Végétaux - Étape Entretien à Ariana,Ariana,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_173,Atelier Biodiversité - Étape Croissance à Sfax,Sfax,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_174,Atelier Conférences Écologiques - Étape Plantation à Bizerte,Bizerte,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_175,Atelier Événements Communautaires - Étape Entretien à Bizerte,Bizerte,Événements Communautaires,Entretien,"Événement sur la événements communautaires, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_176,Atelier Biodiversité - Étape Entretien à Bizerte,Bizerte,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_177,Atelier Jardinage Urbain - Étape Entretien à Monastir,Monastir,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_178,Atelier Biodiversité - Étape Germination à Monastir,Monastir,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_179,Atelier Jardinage Urbain - Étape Entretien à Ariana,Ariana,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_180,Atelier Ateliers Végétaux - Étape Récolte à Bizerte,Bizerte,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_181,Atelier Biodiversité - Étape Plantation à Sfax,Sfax,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_182,Atelier Biodiversité - Étape Germination à Sousse,Sousse,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_183,Atelier Conférences Écologiques - Étape Plantation à Ariana,Ariana,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_184,Atelier Événements Communautaires - Étape Entretien à Gabes,Gabes,Événements Communautaires,Entretien,"Événement sur la événements communautaires, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_185,Atelier Conférences Écologiques - Étape Germination à Gabes,Gabes,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_186,Atelier Conférences Écologiques - Étape Plantation à Tunis,Tunis,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_187,Atelier Ateliers Végétaux - Étape Croissance à Monastir,Monastir,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_188,Atelier Conférences Écologiques - Étape Plantation à Sfax,Sfax,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_189,Atelier Ateliers Végétaux - Étape Entretien à Monastir,Monastir,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_190,Atelier Jardinage Urbain - Étape Germination à Kairouan,Kairouan,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_191,Atelier Jardinage Urbain - Étape Plantation à Sousse,Sousse,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_192,Atelier Événements Communautaires - Étape Germination à Ariana,Ariana,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_193,Atelier Jardinage Urbain - Étape Germination à Sfax,Sfax,Jardinage Urbain,Germination,"Événement sur la jardinage urbain, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_194,Atelier Conférences Écologiques - Étape Plantation à Kairouan,Kairouan,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_195,Atelier Ateliers Végétaux - Étape Plantation à Kairouan,Kairouan,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_196,Atelier Jardinage Urbain - Étape Entretien à Sfax,Sfax,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_197,Atelier Jardinage Urbain - Étape Entretien à Bizerte,Bizerte,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_198,Atelier Ateliers Végétaux - Étape Croissance à Sfax,Sfax,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_199,Atelier Conférences Écologiques - Étape Récolte à Sousse,Sousse,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_200,Atelier Jardinage Urbain - Étape Récolte à Gabes,Gabes,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_201,Atelier Jardinage Urbain - Étape Récolte à Kairouan,Kairouan,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_202,Atelier Jardinage Urbain - Étape Croissance à Monastir,Monastir,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_203,Atelier Biodiversité - Étape Récolte à Sousse,Sousse,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
